,feature,score,param
133,y_displacement_no_abs_min,0.7466666666666667,"{'C': 979.1440469188739, 'kernel': 'sigmoid', 'gamma': 647.5416065078771, 'degree': 1, 'coef0': 723.1482020955156, 'random_state': 42}"
134,y_displacement_no_abs_mean,0.7333333333333333,"{'C': 201.51087506167133, 'kernel': 'sigmoid', 'gamma': 722.7463427164877, 'degree': 1, 'coef0': 247.25400067171432, 'random_state': 42}"
135,y_displacement_no_abs_median,0.5066666666666667,"{'C': 237.6497946235246, 'kernel': 'sigmoid', 'gamma': 24.316868316246104, 'degree': 3, 'coef0': 666.5047689618681, 'random_state': 42}"
136,y_displacement_no_abs_variance,0.6133333333333333,"{'C': 117.24073894175098, 'kernel': 'sigmoid', 'gamma': 976.1066928297608, 'degree': 3, 'coef0': 414.38559228636433, 'random_state': 42}"
137,y_displacement_no_abs_standard_deviation,0.72,"{'C': 223.57157617234162, 'kernel': 'sigmoid', 'gamma': 859.0026641950457, 'degree': 3, 'coef0': 257.0013644457252, 'random_state': 42}"
138,y_displacement_no_abs_1st_percentile,0.6133333333333333,"{'C': 539.6257712154057, 'kernel': 'rbf', 'gamma': 652.7975036238098, 'degree': 3, 'coef0': 295.42937087175943, 'random_state': 42}"
139,y_displacement_no_abs_99th_percentile,0.7333333333333333,"{'C': 222.39127769544496, 'kernel': 'sigmoid', 'gamma': 275.5968297007273, 'degree': 1, 'coef0': 577.7113268199221, 'random_state': 42}"
140,y_displacement_no_abs_displacement_between_99th_percentile_and_1st_percentile,0.92,"{'C': 313.58724034261405, 'kernel': 'sigmoid', 'gamma': 214.73547049352936, 'degree': 2, 'coef0': 809.8270907404467, 'random_state': 42}"
141,y_displacement_no_abs_skewness,0.6933333333333334,"{'C': 0.5901436159315345, 'kernel': 'sigmoid', 'gamma': 923.6274350615839, 'degree': 1, 'coef0': 91.39502096346176, 'random_state': 42}"
142,y_displacement_no_abs_kurtosis,0.6666666666666666,"{'C': 597.6382500137698, 'kernel': 'sigmoid', 'gamma': 929.9539588275084, 'degree': 1, 'coef0': 869.0712065274809, 'random_state': 42}"
143,y_velocity_no_abs_max,0.5866666666666667,"{'C': 97.78834319070845, 'kernel': 'sigmoid', 'gamma': 273.39919579803455, 'degree': 4, 'coef0': 590.4276531552846, 'random_state': 42}"
144,y_velocity_no_abs_min,0.6133333333333333,"{'C': 918.3438266483923, 'kernel': 'sigmoid', 'gamma': 955.4603049843347, 'degree': 3, 'coef0': 526.9614464990028, 'random_state': 42}"
145,y_velocity_no_abs_mean,0.64,"{'C': 900.9379166521713, 'kernel': 'sigmoid', 'gamma': 733.2944271736088, 'degree': 3, 'coef0': 196.6129454537076, 'random_state': 42}"
146,y_velocity_no_abs_median,0.5066666666666667,"{'C': 263.6966158641002, 'kernel': 'sigmoid', 'gamma': 83.52035145880214, 'degree': 1, 'coef0': 706.0912662317884, 'random_state': 42}"
147,y_velocity_no_abs_variance,0.64,"{'C': 515.8738403470109, 'kernel': 'rbf', 'gamma': 459.33162613057397, 'degree': 3, 'coef0': 590.5460414689057, 'random_state': 42}"
148,y_velocity_no_abs_standard_deviation,0.6133333333333333,"{'C': 735.1919462885767, 'kernel': 'rbf', 'gamma': 158.03437452248644, 'degree': 3, 'coef0': 575.5831056905553, 'random_state': 42}"
149,y_velocity_no_abs_1st_percentile,0.7466666666666667,"{'C': 519.0870357153661, 'kernel': 'sigmoid', 'gamma': 678.2999980740169, 'degree': 4, 'coef0': 452.55169021196076, 'random_state': 42}"
150,y_velocity_no_abs_99th_percentile,0.7733333333333333,"{'C': 0.26168364229073404, 'kernel': 'sigmoid', 'gamma': 582.7019304212658, 'degree': 3, 'coef0': 556.8321638763395, 'random_state': 42}"
151,y_velocity_no_abs_displacement_between_99th_percentile_and_1st_percentile,0.7333333333333333,"{'C': 27.979660175406188, 'kernel': 'sigmoid', 'gamma': 691.287675073057, 'degree': 5, 'coef0': 175.21855837714412, 'random_state': 42}"
152,y_velocity_no_abs_skewness,0.76,"{'C': 586.1935878944647, 'kernel': 'sigmoid', 'gamma': 785.5868853663696, 'degree': 1, 'coef0': 132.85791061482354, 'random_state': 42}"
153,y_velocity_no_abs_kurtosis,0.64,"{'C': 750.2711346205112, 'kernel': 'rbf', 'gamma': 209.9898082014049, 'degree': 3, 'coef0': 825.1213552690123, 'random_state': 42}"
154,pressure_Number_of_changing_point,0.64,"{'C': 72.86569897556626, 'kernel': 'rbf', 'gamma': 114.05686833469395, 'degree': 4, 'coef0': 740.4587346563552, 'random_state': 42}"
155,Number_of_stroke,0.6266666666666667,"{'C': 279.73403771186315, 'kernel': 'rbf', 'gamma': 86.41082811230706, 'degree': 1, 'coef0': 544.0014653801824, 'random_state': 42}"
156,in_air_time,0.7066666666666667,"{'C': 709.8904853096631, 'kernel': 'sigmoid', 'gamma': 962.1626343288401, 'degree': 3, 'coef0': 486.11815805425925, 'random_state': 42}"
157,on_surface_time,0.7066666666666667,"{'C': 356.56114462185093, 'kernel': 'rbf', 'gamma': 17.313342423771427, 'degree': 4, 'coef0': 857.9864571068541, 'random_state': 42}"
158,ratio_of_in_air_time,0.6933333333333334,"{'C': 253.5158176728073, 'kernel': 'sigmoid', 'gamma': 603.6075767715697, 'degree': 3, 'coef0': 698.602872381763, 'random_state': 42}"
159,ratio_of_on_surface_time,0.6933333333333334,"{'C': 912.5816053283833, 'kernel': 'sigmoid', 'gamma': 826.4874840807025, 'degree': 3, 'coef0': 945.9060801716049, 'random_state': 42}"
160,overall_time,0.7466666666666667,"{'C': 342.9243017489304, 'kernel': 'sigmoid', 'gamma': 319.2656938489705, 'degree': 2, 'coef0': 259.7258732477062, 'random_state': 42}"
161,Shannon_Entropy(x),0.6533333333333333,"{'C': 237.8014717562976, 'kernel': 'sigmoid', 'gamma': 985.6416341296699, 'degree': 1, 'coef0': 302.6879601381631, 'random_state': 42}"
162,Shannon_Entropy(y),0.72,"{'C': 558.7672043809855, 'kernel': 'sigmoid', 'gamma': 822.9507889066246, 'degree': 3, 'coef0': 62.878724549934326, 'random_state': 42}"
163,Shannon_Entropy(displacement),0.6666666666666666,"{'C': 138.03815519181006, 'kernel': 'sigmoid', 'gamma': 999.1792181004628, 'degree': 2, 'coef0': 907.5900152791019, 'random_state': 42}"
164,Shannon_Entropy(velocity),0.68,"{'C': 872.0862944243022, 'kernel': 'rbf', 'gamma': 0.12377451601591716, 'degree': 5, 'coef0': 119.08571334988498, 'random_state': 42}"
165,"Renyi_Entropy(x,2)",0.7466666666666667,"{'C': 372.36629491476754, 'kernel': 'rbf', 'gamma': 31.583759117300534, 'degree': 3, 'coef0': 133.92574513246535, 'random_state': 42}"
166,"Renyi_Entropy(y,2)",0.6533333333333333,"{'C': 149.47843060627216, 'kernel': 'sigmoid', 'gamma': 240.06683574584548, 'degree': 2, 'coef0': 692.9031283194029, 'random_state': 42}"
167,"Renyi_Entropy(displacement,2)",0.72,"{'C': 0.3372603109140577, 'kernel': 'sigmoid', 'gamma': 747.2182670938732, 'degree': 2, 'coef0': 48.9139902011579, 'random_state': 42}"
168,"Renyi_Entropy(velocity,2)",0.64,"{'C': 613.0034933179246, 'kernel': 'sigmoid', 'gamma': 595.3690106208617, 'degree': 4, 'coef0': 853.0019290442489, 'random_state': 42}"
169,conventional_energy(x),0.7466666666666667,"{'C': 46.19940249858312, 'kernel': 'rbf', 'gamma': 47.54397883925062, 'degree': 4, 'coef0': 522.6180598442788, 'random_state': 42}"
170,conventional_energy(y),0.7466666666666667,"{'C': 41.8180106391367, 'kernel': 'sigmoid', 'gamma': 58.24814017861727, 'degree': 5, 'coef0': 148.8270744300875, 'random_state': 42}"
171,conventional_energy(displacement),0.6533333333333333,"{'C': 257.01112277368827, 'kernel': 'sigmoid', 'gamma': 203.07873735518186, 'degree': 3, 'coef0': 416.55141877764015, 'random_state': 42}"
172,conventional_energy(velocity),0.6666666666666666,"{'C': 983.0154893052239, 'kernel': 'sigmoid', 'gamma': 305.6372931237342, 'degree': 5, 'coef0': 744.7787360641863, 'random_state': 42}"
173,"teager_kaiser_energy(x,1)",0.7733333333333333,"{'C': 575.4629322305323, 'kernel': 'sigmoid', 'gamma': 555.6432724190549, 'degree': 1, 'coef0': 791.9426358142877, 'random_state': 42}"
174,"teager_kaiser_energy(y,1)",0.64,"{'C': 550.1402988437426, 'kernel': 'sigmoid', 'gamma': 676.348533485389, 'degree': 4, 'coef0': 635.1456391634993, 'random_state': 42}"
175,"teager_kaiser_energy(displacement,1)",0.7333333333333333,"{'C': 606.1641309043298, 'kernel': 'sigmoid', 'gamma': 321.0244644746841, 'degree': 3, 'coef0': 107.45764890804259, 'random_state': 42}"
176,"teager_kaiser_energy(velocity,1)",0.6266666666666667,"{'C': 419.0632013919301, 'kernel': 'sigmoid', 'gamma': 417.107445444485, 'degree': 2, 'coef0': 790.5131257223227, 'random_state': 42}"
177,SNRce(x),0.6,"{'C': 0.38709235561836963, 'kernel': 'rbf', 'gamma': 83.83467143502992, 'degree': 1, 'coef0': 164.28808358530432, 'random_state': 42}"
178,SNRce(y),0.64,"{'C': 95.01365342803689, 'kernel': 'rbf', 'gamma': 236.96681941849025, 'degree': 1, 'coef0': 47.21152077958293, 'random_state': 42}"
179,SNRce(displacement),0.6533333333333333,"{'C': 940.9574199782382, 'kernel': 'sigmoid', 'gamma': 373.301334294928, 'degree': 3, 'coef0': 670.7631786614099, 'random_state': 42}"
180,SNRce(velocity),0.7466666666666667,"{'C': 763.05193100971, 'kernel': 'sigmoid', 'gamma': 502.0181441012018, 'degree': 4, 'coef0': 407.88553070012097, 'random_state': 42}"
181,"SNRtke_r(x,1)",0.56,"{'C': 539.6724928804225, 'kernel': 'rbf', 'gamma': 157.91964287965178, 'degree': 1, 'coef0': 686.6090025767389, 'random_state': 42}"
182,"SNRtke_r(y,1)",0.7066666666666667,"{'C': 320.92357568047595, 'kernel': 'sigmoid', 'gamma': 594.1205092136872, 'degree': 2, 'coef0': 174.483210226135, 'random_state': 42}"
183,"SNRtke_r(displacement,1)",0.6133333333333333,"{'C': 592.7318236811308, 'kernel': 'sigmoid', 'gamma': 880.2295275626418, 'degree': 4, 'coef0': 431.5835192760113, 'random_state': 42}"
184,"SNRtke_r(velocity,1)",0.7466666666666667,"{'C': 874.9889476722717, 'kernel': 'sigmoid', 'gamma': 266.58535344631537, 'degree': 1, 'coef0': 177.91234346772887, 'random_state': 42}"
185,intrinsic_feature_shannon_entropy(x),0.7333333333333333,"{'C': 0.2769982956658724, 'kernel': 'sigmoid', 'gamma': 746.8377230788537, 'degree': 2, 'coef0': 408.55752733713456, 'random_state': 42}"
186,"intrinsic_feature_renyi_entropy(x,2)",0.6666666666666666,"{'C': 225.86896123581005, 'kernel': 'rbf', 'gamma': 558.7788298320925, 'degree': 4, 'coef0': 457.7953933716809, 'random_state': 42}"
187,"intrinsic_feature_renyi_entropy(x,3)",0.6666666666666666,"{'C': 347.87319494442727, 'kernel': 'sigmoid', 'gamma': 842.460469399713, 'degree': 3, 'coef0': 398.04391175621987, 'random_state': 42}"
188,intrinsic_feature_conventional_energy(x),0.7866666666666666,"{'C': 59.70424248904548, 'kernel': 'sigmoid', 'gamma': 706.3286546585816, 'degree': 3, 'coef0': 586.0117331530748, 'random_state': 42}"
189,"intrinsic_feature_teager_kaiser_energy(x,1)",0.6933333333333334,"{'C': 892.303211818765, 'kernel': 'sigmoid', 'gamma': 159.75752979685151, 'degree': 1, 'coef0': 346.5277214249725, 'random_state': 42}"
190,intrinsic_feature_shannon_entropy(y),0.68,"{'C': 822.8529740588577, 'kernel': 'sigmoid', 'gamma': 929.7730391542091, 'degree': 2, 'coef0': 144.90636289056354, 'random_state': 42}"
191,"intrinsic_feature_renyi_entropy(y,2)",0.6666666666666666,"{'C': 921.2149029955633, 'kernel': 'sigmoid', 'gamma': 927.0267258143754, 'degree': 3, 'coef0': 197.7785257212382, 'random_state': 42}"
192,"intrinsic_feature_renyi_entropy(y,3)",0.7066666666666667,"{'C': 804.684510060515, 'kernel': 'sigmoid', 'gamma': 383.7690680811258, 'degree': 5, 'coef0': 528.9748726652576, 'random_state': 42}"
193,intrinsic_feature_conventional_energy(y),0.64,"{'C': 275.41251757026754, 'kernel': 'sigmoid', 'gamma': 340.99606855349725, 'degree': 5, 'coef0': 308.57378224449104, 'random_state': 42}"
194,"intrinsic_feature_teager_kaiser_energy(y,1)",0.64,"{'C': 997.3529137950142, 'kernel': 'sigmoid', 'gamma': 842.6566411267275, 'degree': 1, 'coef0': 467.7755872399073, 'random_state': 42}"
195,intrinsic_feature_shannon_entropy(displacement),0.6,"{'C': 818.7858155700205, 'kernel': 'sigmoid', 'gamma': 495.1825631083116, 'degree': 2, 'coef0': 0.5743212769371553, 'random_state': 42}"
196,"intrinsic_feature_renyi_entropy(displacement,2)",0.7066666666666667,"{'C': 918.3440146528964, 'kernel': 'sigmoid', 'gamma': 599.034896931244, 'degree': 5, 'coef0': 472.74354290669, 'random_state': 42}"
197,"intrinsic_feature_renyi_entropy(displacement,3)",0.72,"{'C': 657.9310704921346, 'kernel': 'rbf', 'gamma': 0.47015994058403976, 'degree': 1, 'coef0': 983.5980269913256, 'random_state': 42}"
198,intrinsic_feature_conventional_energy(displacement),0.6933333333333334,"{'C': 204.15994099693674, 'kernel': 'sigmoid', 'gamma': 759.15414322582, 'degree': 4, 'coef0': 21.51025058500521, 'random_state': 42}"
199,"intrinsic_feature_teager_kaiser_energy(displacement,1)",0.6666666666666666,"{'C': 269.98439122842314, 'kernel': 'sigmoid', 'gamma': 190.69603323897098, 'degree': 3, 'coef0': 71.95540706080631, 'random_state': 42}"
200,intrinsic_feature_shannon_entropy(velocity),0.64,"{'C': 589.2058140563405, 'kernel': 'rbf', 'gamma': 170.51150162327974, 'degree': 4, 'coef0': 327.89371214225156, 'random_state': 42}"
201,"intrinsic_feature_renyi_entropy(velocity,2)",0.6533333333333333,"{'C': 841.7505298392639, 'kernel': 'rbf', 'gamma': 770.2266137014389, 'degree': 4, 'coef0': 300.3396469429666, 'random_state': 42}"
202,"intrinsic_feature_renyi_entropy(velocity,3)",0.64,"{'C': 606.0293418533073, 'kernel': 'sigmoid', 'gamma': 915.8259956456794, 'degree': 5, 'coef0': 289.7246656531195, 'random_state': 42}"
203,intrinsic_feature_conventional_energy(velocity),0.64,"{'C': 293.5001382993363, 'kernel': 'sigmoid', 'gamma': 672.5915403636187, 'degree': 4, 'coef0': 18.812532425254545, 'random_state': 42}"
204,"intrinsic_feature_teager_kaiser_energy(velocity,1)",0.7466666666666667,"{'C': 85.36797007035621, 'kernel': 'sigmoid', 'gamma': 285.9170328503451, 'degree': 3, 'coef0': 667.7669145168369, 'random_state': 42}"
205,first_x_max,0.6933333333333334,"{'C': 74.60110464789393, 'kernel': 'sigmoid', 'gamma': 660.4869919242919, 'degree': 4, 'coef0': 137.44079102217734, 'random_state': 42}"
206,first_x_min,0.7866666666666666,"{'C': 0.3560954029636463, 'kernel': 'sigmoid', 'gamma': 978.830952692699, 'degree': 1, 'coef0': 386.5901147456849, 'random_state': 42}"
207,first_x_mean,0.7866666666666666,"{'C': 913.8806880158659, 'kernel': 'sigmoid', 'gamma': 72.48770107593926, 'degree': 3, 'coef0': 19.30713861214333, 'random_state': 42}"
208,first_x_median,0.6933333333333334,"{'C': 845.4797820875001, 'kernel': 'sigmoid', 'gamma': 878.1569627671994, 'degree': 4, 'coef0': 17.08218946859717, 'random_state': 42}"
209,first_x_variance,0.6933333333333334,"{'C': 406.7710903874569, 'kernel': 'sigmoid', 'gamma': 727.0265869183805, 'degree': 5, 'coef0': 565.6946542093085, 'random_state': 42}"
210,first_x_standard_deviation,0.6666666666666666,"{'C': 623.8961333907707, 'kernel': 'sigmoid', 'gamma': 574.1144590675488, 'degree': 1, 'coef0': 959.4324600296185, 'random_state': 42}"
211,first_x_1st_percentile,0.6933333333333334,"{'C': 397.22961631899295, 'kernel': 'sigmoid', 'gamma': 587.1305743510288, 'degree': 5, 'coef0': 685.4667643908467, 'random_state': 42}"
212,first_x_99th_percentile,0.68,"{'C': 556.1972240400615, 'kernel': 'sigmoid', 'gamma': 625.9259397025098, 'degree': 5, 'coef0': 129.64639713037036, 'random_state': 42}"
213,first_x_displacement_between_99th_percentile_and_1st_percentile,0.7066666666666667,"{'C': 82.03570439968705, 'kernel': 'sigmoid', 'gamma': 445.9965202385545, 'degree': 4, 'coef0': 128.63262748019145, 'random_state': 42}"
214,first_x_skewness,0.6533333333333333,"{'C': 102.66685149429766, 'kernel': 'sigmoid', 'gamma': 419.7573371445554, 'degree': 3, 'coef0': 823.3356039264164, 'random_state': 42}"
215,first_x_kurtosis,0.68,"{'C': 610.1495502833159, 'kernel': 'sigmoid', 'gamma': 659.0663577769348, 'degree': 3, 'coef0': 330.04285064775956, 'random_state': 42}"
216,first_y_max,0.6533333333333333,"{'C': 455.36377743887056, 'kernel': 'sigmoid', 'gamma': 957.9985456285885, 'degree': 2, 'coef0': 33.942356307973725, 'random_state': 42}"
217,first_y_min,0.6666666666666666,"{'C': 178.952481125862, 'kernel': 'sigmoid', 'gamma': 827.1355846691922, 'degree': 3, 'coef0': 563.157156475272, 'random_state': 42}"
218,first_y_mean,0.6,"{'C': 807.9884889782547, 'kernel': 'sigmoid', 'gamma': 506.5552711204114, 'degree': 2, 'coef0': 273.7526930344373, 'random_state': 42}"
219,first_y_median,0.6933333333333334,"{'C': 15.540364403092067, 'kernel': 'rbf', 'gamma': 372.7561392617737, 'degree': 5, 'coef0': 160.85484118708132, 'random_state': 42}"
220,first_y_variance,0.7466666666666667,"{'C': 306.73109743296203, 'kernel': 'sigmoid', 'gamma': 876.6568572045236, 'degree': 3, 'coef0': 592.879295434116, 'random_state': 42}"
221,first_y_standard_deviation,0.7866666666666666,"{'C': 375.32916846986103, 'kernel': 'sigmoid', 'gamma': 249.55656500125966, 'degree': 5, 'coef0': 208.79166028633537, 'random_state': 42}"
222,first_y_1st_percentile,0.6666666666666666,"{'C': 932.1215423823273, 'kernel': 'rbf', 'gamma': 465.77495424327, 'degree': 3, 'coef0': 50.151854531662735, 'random_state': 42}"
223,first_y_99th_percentile,0.6133333333333333,"{'C': 289.5477884354676, 'kernel': 'sigmoid', 'gamma': 270.47533799389424, 'degree': 1, 'coef0': 547.8142481540452, 'random_state': 42}"
224,first_y_displacement_between_99th_percentile_and_1st_percentile,0.8533333333333334,"{'C': 0.5725676698182056, 'kernel': 'sigmoid', 'gamma': 775.3068765659211, 'degree': 4, 'coef0': 817.7959653133527, 'random_state': 42}"
225,first_y_skewness,0.68,"{'C': 804.8517858572436, 'kernel': 'sigmoid', 'gamma': 520.760287565219, 'degree': 5, 'coef0': 923.206496685388, 'random_state': 42}"
226,first_y_kurtosis,0.64,"{'C': 819.5745569524545, 'kernel': 'sigmoid', 'gamma': 330.6625973366528, 'degree': 1, 'coef0': 755.6983567847867, 'random_state': 42}"
227,first_pressure_max,0.7066666666666667,"{'C': 473.4780699397327, 'kernel': 'rbf', 'gamma': 19.234696630972728, 'degree': 3, 'coef0': 815.8451410766705, 'random_state': 42}"
228,first_pressure_min,0.5866666666666667,"{'C': 320.98512676642105, 'kernel': 'sigmoid', 'gamma': 900.6745386486217, 'degree': 3, 'coef0': 168.73929288686028, 'random_state': 42}"
229,first_pressure_mean,0.7866666666666666,"{'C': 0.2960573829160609, 'kernel': 'sigmoid', 'gamma': 382.1012408537241, 'degree': 4, 'coef0': 387.25717464880984, 'random_state': 42}"
230,first_pressure_median,0.7333333333333333,"{'C': 25.47782369310341, 'kernel': 'rbf', 'gamma': 46.40846971997425, 'degree': 5, 'coef0': 322.6192442826849, 'random_state': 42}"
231,first_pressure_variance,0.8266666666666667,"{'C': 983.351777141341, 'kernel': 'sigmoid', 'gamma': 460.39468430675544, 'degree': 4, 'coef0': 864.7423087777461, 'random_state': 42}"
232,first_pressure_standard_deviation,0.7466666666666667,"{'C': 1.2439904166407163, 'kernel': 'rbf', 'gamma': 755.0627699743809, 'degree': 5, 'coef0': 721.8518399795392, 'random_state': 42}"
233,first_pressure_1st_percentile,0.6133333333333333,"{'C': 213.00448929211547, 'kernel': 'rbf', 'gamma': 854.4850728913949, 'degree': 2, 'coef0': 535.0358016833037, 'random_state': 42}"
234,first_pressure_99th_percentile,0.7066666666666667,"{'C': 958.462519089265, 'kernel': 'rbf', 'gamma': 20.796611137817834, 'degree': 3, 'coef0': 993.3085297393063, 'random_state': 42}"
235,first_pressure_displacement_between_99th_percentile_and_1st_percentile,0.7733333333333333,"{'C': 982.3300464602715, 'kernel': 'sigmoid', 'gamma': 921.2177722228273, 'degree': 1, 'coef0': 780.0220042857536, 'random_state': 42}"
236,first_pressure_skewness,0.64,"{'C': 767.3765229689179, 'kernel': 'sigmoid', 'gamma': 826.4749229522099, 'degree': 5, 'coef0': 214.21892729838353, 'random_state': 42}"
237,first_pressure_kurtosis,0.5866666666666667,"{'C': 439.69871052524707, 'kernel': 'rbf', 'gamma': 418.50646990430823, 'degree': 5, 'coef0': 929.6504515904004, 'random_state': 42}"
238,first_azimuth_max,0.6,"{'C': 11.241190245340974, 'kernel': 'rbf', 'gamma': 0.24750103039743676, 'degree': 5, 'coef0': 813.6537705973309, 'random_state': 42}"
239,first_azimuth_min,0.5866666666666667,"{'C': 83.88918152485127, 'kernel': 'rbf', 'gamma': 86.10616269040305, 'degree': 2, 'coef0': 485.0688519946604, 'random_state': 42}"
240,first_azimuth_mean,0.84,"{'C': 341.80403488324777, 'kernel': 'sigmoid', 'gamma': 151.48506786511908, 'degree': 5, 'coef0': 387.5314144625672, 'random_state': 42}"
241,first_azimuth_median,0.6533333333333333,"{'C': 441.5813585182419, 'kernel': 'rbf', 'gamma': 56.221585363977404, 'degree': 2, 'coef0': 466.70539161616875, 'random_state': 42}"
242,first_azimuth_variance,0.6933333333333334,"{'C': 410.5203110680022, 'kernel': 'sigmoid', 'gamma': 272.29107199923885, 'degree': 1, 'coef0': 48.33712040315994, 'random_state': 42}"
243,first_azimuth_standard_deviation,0.7733333333333333,"{'C': 346.1862385240446, 'kernel': 'sigmoid', 'gamma': 792.5630313884412, 'degree': 3, 'coef0': 486.55955580226976, 'random_state': 42}"
244,first_azimuth_1st_percentile,0.5866666666666667,"{'C': 107.89701787937638, 'kernel': 'rbf', 'gamma': 87.1614601625924, 'degree': 1, 'coef0': 515.9600604206863, 'random_state': 42}"
245,first_azimuth_99th_percentile,0.6133333333333333,"{'C': 516.0766630639102, 'kernel': 'sigmoid', 'gamma': 248.92874440728448, 'degree': 5, 'coef0': 12.448200747164055, 'random_state': 42}"
246,first_azimuth_displacement_between_99th_percentile_and_1st_percentile,0.7866666666666666,"{'C': 350.9152413429935, 'kernel': 'sigmoid', 'gamma': 359.76356488130153, 'degree': 5, 'coef0': 139.41162208365952, 'random_state': 42}"
247,first_azimuth_skewness,0.6,"{'C': 354.7409658353319, 'kernel': 'rbf', 'gamma': 26.661980088669004, 'degree': 1, 'coef0': 613.3845784474754, 'random_state': 42}"
248,first_azimuth_kurtosis,0.8533333333333334,"{'C': 347.46774647945597, 'kernel': 'sigmoid', 'gamma': 540.8449612827523, 'degree': 4, 'coef0': 799.2947401653424, 'random_state': 42}"
249,first_altitude_max,0.7066666666666667,"{'C': 60.19102604627242, 'kernel': 'sigmoid', 'gamma': 956.6885224205017, 'degree': 2, 'coef0': 750.0622817376639, 'random_state': 42}"
250,first_altitude_min,0.68,"{'C': 595.1802572688675, 'kernel': 'sigmoid', 'gamma': 426.52209777157856, 'degree': 3, 'coef0': 39.577708359870094, 'random_state': 42}"
251,first_altitude_mean,0.76,"{'C': 824.5280057268939, 'kernel': 'sigmoid', 'gamma': 860.5299506953362, 'degree': 5, 'coef0': 553.2737096481114, 'random_state': 42}"
252,first_altitude_median,0.6933333333333334,"{'C': 417.52621542281645, 'kernel': 'sigmoid', 'gamma': 962.4554051152015, 'degree': 3, 'coef0': 66.17866325127758, 'random_state': 42}"
253,first_altitude_variance,0.76,"{'C': 0.3199553681273528, 'kernel': 'sigmoid', 'gamma': 693.8726662846728, 'degree': 5, 'coef0': 844.1289785250858, 'random_state': 42}"
254,first_altitude_standard_deviation,0.7466666666666667,"{'C': 0.30161911701800237, 'kernel': 'sigmoid', 'gamma': 471.536050282209, 'degree': 5, 'coef0': 287.57482165356015, 'random_state': 42}"
255,first_altitude_1st_percentile,0.7466666666666667,"{'C': 124.3876528648137, 'kernel': 'sigmoid', 'gamma': 979.2663929889718, 'degree': 5, 'coef0': 146.09014251865761, 'random_state': 42}"
256,first_altitude_99th_percentile,0.7333333333333333,"{'C': 676.4524881066975, 'kernel': 'sigmoid', 'gamma': 814.8763504846731, 'degree': 1, 'coef0': 436.68386508225814, 'random_state': 42}"
257,first_altitude_displacement_between_99th_percentile_and_1st_percentile,0.7466666666666667,"{'C': 0.9487259762312874, 'kernel': 'sigmoid', 'gamma': 674.811264905122, 'degree': 1, 'coef0': 340.97703751132934, 'random_state': 42}"
258,first_altitude_skewness,0.6266666666666667,"{'C': 289.03231026507865, 'kernel': 'sigmoid', 'gamma': 157.08597149436648, 'degree': 1, 'coef0': 415.47927637673104, 'random_state': 42}"
259,first_altitude_kurtosis,0.6933333333333334,"{'C': 462.8154111600569, 'kernel': 'sigmoid', 'gamma': 636.236183428956, 'degree': 3, 'coef0': 577.2506056634298, 'random_state': 42}"
260,first_displacement_max,0.8933333333333333,"{'C': 355.71585572179987, 'kernel': 'sigmoid', 'gamma': 438.0349207856912, 'degree': 4, 'coef0': 132.4416790553614, 'random_state': 42}"
261,first_displacement_min,0.52,"{'C': 851.189567736607, 'kernel': 'sigmoid', 'gamma': 845.4675970024748, 'degree': 5, 'coef0': 945.4616727083389, 'random_state': 42}"
262,first_displacement_mean,0.76,"{'C': 187.56393748623702, 'kernel': 'sigmoid', 'gamma': 415.9302134102155, 'degree': 5, 'coef0': 85.35798847049726, 'random_state': 42}"
263,first_displacement_median,0.7066666666666667,"{'C': 438.3123012335241, 'kernel': 'rbf', 'gamma': 445.0617341282485, 'degree': 3, 'coef0': 207.26423129675626, 'random_state': 42}"
264,first_displacement_variance,0.7333333333333333,"{'C': 286.76328745445426, 'kernel': 'sigmoid', 'gamma': 28.270937616751695, 'degree': 2, 'coef0': 38.87695124013694, 'random_state': 42}"
265,first_displacement_standard_deviation,0.7066666666666667,"{'C': 876.9614392943582, 'kernel': 'sigmoid', 'gamma': 620.0809030638604, 'degree': 4, 'coef0': 234.49690811759461, 'random_state': 42}"
266,first_displacement_1st_percentile,0.56,"{'C': 933.5329728834864, 'kernel': 'rbf', 'gamma': 37.879691521863045, 'degree': 1, 'coef0': 107.01799822431337, 'random_state': 42}"
267,first_displacement_99th_percentile,0.7066666666666667,"{'C': 480.7719020202743, 'kernel': 'sigmoid', 'gamma': 540.9075305661217, 'degree': 1, 'coef0': 70.1904222610502, 'random_state': 42}"
268,first_displacement_displacement_between_99th_percentile_and_1st_percentile,0.72,"{'C': 917.2461309863622, 'kernel': 'sigmoid', 'gamma': 385.54572696378045, 'degree': 4, 'coef0': 23.79740108300781, 'random_state': 42}"
269,first_displacement_skewness,0.6933333333333334,"{'C': 160.79995835908178, 'kernel': 'sigmoid', 'gamma': 158.73117036651166, 'degree': 2, 'coef0': 422.8941688255019, 'random_state': 42}"
270,first_displacement_kurtosis,0.7066666666666667,"{'C': 776.2110500200006, 'kernel': 'sigmoid', 'gamma': 554.4464062263733, 'degree': 2, 'coef0': 119.56218660089189, 'random_state': 42}"
271,first_velocity_max,0.7866666666666666,"{'C': 464.8174453873499, 'kernel': 'sigmoid', 'gamma': 330.98192585042386, 'degree': 1, 'coef0': 116.77708870439152, 'random_state': 42}"
