,feature,score,param
142,y_displacement_no_abs_99th_percentile,0.7361111111111112,"{'C': 620.6535107930122, 'kernel': 'rbf', 'gamma': 441.4494404483814, 'degree': 1, 'coef0': 629.2700421897987, 'random_state': 42}"
143,y_displacement_no_abs_displacement_between_99th_percentile_and_1st_percentile,0.6388888888888888,"{'C': 428.115275735095, 'kernel': 'sigmoid', 'gamma': 396.33196189614995, 'degree': 3, 'coef0': 768.0866508151645, 'random_state': 42}"
144,y_displacement_no_abs_skewness,0.5833333333333334,"{'C': 833.6743853736391, 'kernel': 'rbf', 'gamma': 924.6466989306937, 'degree': 1, 'coef0': 878.8435120415002, 'random_state': 42}"
145,y_displacement_no_abs_kurtosis,0.6111111111111112,"{'C': 387.7535045647521, 'kernel': 'rbf', 'gamma': 978.2397528464617, 'degree': 3, 'coef0': 750.8071977445077, 'random_state': 42}"
146,y_velocity_no_abs_max,0.75,"{'C': 668.8934049105331, 'kernel': 'rbf', 'gamma': 59.575380740488825, 'degree': 4, 'coef0': 115.16764293310378, 'random_state': 42}"
147,y_velocity_no_abs_min,0.7083333333333334,"{'C': 427.24339411840043, 'kernel': 'sigmoid', 'gamma': 320.6993363218965, 'degree': 2, 'coef0': 924.1116257512825, 'random_state': 42}"
148,y_velocity_no_abs_mean,0.7361111111111112,"{'C': 963.2665255654215, 'kernel': 'sigmoid', 'gamma': 595.218294906248, 'degree': 1, 'coef0': 37.547031691677574, 'random_state': 42}"
149,y_velocity_no_abs_median,0.625,"{'C': 663.0236179642658, 'kernel': 'sigmoid', 'gamma': 707.4644249339344, 'degree': 1, 'coef0': 610.177124325931, 'random_state': 42}"
150,y_velocity_no_abs_variance,0.5972222222222222,"{'C': 473.932087383311, 'kernel': 'rbf', 'gamma': 667.3130901898221, 'degree': 1, 'coef0': 670.7471614898091, 'random_state': 42}"
151,y_velocity_no_abs_standard_deviation,0.625,"{'C': 898.0587930370658, 'kernel': 'rbf', 'gamma': 287.91978634695477, 'degree': 5, 'coef0': 377.658394650825, 'random_state': 42}"
152,y_velocity_no_abs_1st_percentile,0.6666666666666666,"{'C': 80.3134064195913, 'kernel': 'sigmoid', 'gamma': 391.1138775732897, 'degree': 4, 'coef0': 875.914487094259, 'random_state': 42}"
153,y_velocity_no_abs_99th_percentile,0.5972222222222222,"{'C': 520.1222234693073, 'kernel': 'sigmoid', 'gamma': 415.63051372860576, 'degree': 3, 'coef0': 774.4691273436932, 'random_state': 42}"
154,y_velocity_no_abs_displacement_between_99th_percentile_and_1st_percentile,0.6944444444444444,"{'C': 115.07995535760799, 'kernel': 'rbf', 'gamma': 710.6034392531393, 'degree': 2, 'coef0': 295.76213739647096, 'random_state': 42}"
155,y_velocity_no_abs_skewness,0.6388888888888888,"{'C': 482.6709826325848, 'kernel': 'rbf', 'gamma': 58.37015079844577, 'degree': 3, 'coef0': 340.4220307592017, 'random_state': 42}"
156,y_velocity_no_abs_kurtosis,0.6666666666666666,"{'C': 67.13973955551712, 'kernel': 'rbf', 'gamma': 197.37267194698632, 'degree': 3, 'coef0': 446.4522847503527, 'random_state': 42}"
157,pressure_Number_of_changing_point,0.8611111111111112,"{'C': 63.04024935222331, 'kernel': 'sigmoid', 'gamma': 578.3339148856076, 'degree': 2, 'coef0': 723.2695685918221, 'random_state': 42}"
158,Number_of_stroke,0.5833333333333334,"{'C': 307.33265658903235, 'kernel': 'sigmoid', 'gamma': 350.59873566229265, 'degree': 5, 'coef0': 747.0813864677798, 'random_state': 42}"
159,in_air_time,0.6388888888888888,"{'C': 469.0641445893392, 'kernel': 'sigmoid', 'gamma': 934.3646331203395, 'degree': 1, 'coef0': 780.7627427532076, 'random_state': 42}"
160,on_surface_time,0.8333333333333334,"{'C': 79.55203172758517, 'kernel': 'sigmoid', 'gamma': 515.3292967385785, 'degree': 3, 'coef0': 830.7683327171816, 'random_state': 42}"
161,ratio_of_in_air_time,0.6527777777777778,"{'C': 0.293556984114673, 'kernel': 'sigmoid', 'gamma': 695.153678912687, 'degree': 2, 'coef0': 884.9571336582477, 'random_state': 42}"
162,ratio_of_on_surface_time,0.6527777777777778,"{'C': 119.8306009542477, 'kernel': 'sigmoid', 'gamma': 534.2582441343625, 'degree': 3, 'coef0': 763.4478259318475, 'random_state': 42}"
163,overall_time,0.8333333333333334,"{'C': 682.6015006623594, 'kernel': 'sigmoid', 'gamma': 553.0352764779933, 'degree': 3, 'coef0': 932.6864559613766, 'random_state': 42}"
164,Shannon_Entropy(x),0.5694444444444444,"{'C': 675.5247662168057, 'kernel': 'rbf', 'gamma': 607.8552213589929, 'degree': 4, 'coef0': 195.42194311584953, 'random_state': 42}"
165,Shannon_Entropy(y),0.75,"{'C': 958.4753234611787, 'kernel': 'sigmoid', 'gamma': 234.90120957086762, 'degree': 4, 'coef0': 909.451391330812, 'random_state': 42}"
166,Shannon_Entropy(displacement),0.8194444444444444,"{'C': 514.3878747176825, 'kernel': 'sigmoid', 'gamma': 311.2398768160777, 'degree': 3, 'coef0': 912.504920316613, 'random_state': 42}"
167,Shannon_Entropy(velocity),0.8333333333333334,"{'C': 859.4259377645923, 'kernel': 'sigmoid', 'gamma': 367.3786477012469, 'degree': 4, 'coef0': 996.3292835699814, 'random_state': 42}"
168,"Renyi_Entropy(x,2)",0.6805555555555556,"{'C': 869.6587650461806, 'kernel': 'rbf', 'gamma': 2.943804544020694, 'degree': 4, 'coef0': 839.4011278693284, 'random_state': 42}"
169,"Renyi_Entropy(y,2)",0.6388888888888888,"{'C': 817.7795744384314, 'kernel': 'sigmoid', 'gamma': 923.4945862627009, 'degree': 3, 'coef0': 441.10320962316433, 'random_state': 42}"
170,"Renyi_Entropy(displacement,2)",0.7777777777777778,"{'C': 0.22649077272181017, 'kernel': 'sigmoid', 'gamma': 283.62552273504843, 'degree': 3, 'coef0': 238.77103137094284, 'random_state': 42}"
171,"Renyi_Entropy(velocity,2)",0.7222222222222222,"{'C': 423.92723425611786, 'kernel': 'sigmoid', 'gamma': 225.58040266684884, 'degree': 5, 'coef0': 742.8969416931185, 'random_state': 42}"
172,conventional_energy(x),0.7083333333333334,"{'C': 1.0337981056812282, 'kernel': 'sigmoid', 'gamma': 714.6244446109595, 'degree': 5, 'coef0': 259.4970183566527, 'random_state': 42}"
173,conventional_energy(y),0.7222222222222222,"{'C': 770.5152456800823, 'kernel': 'sigmoid', 'gamma': 289.17784361921764, 'degree': 3, 'coef0': 644.0993843216663, 'random_state': 42}"
174,conventional_energy(displacement),0.7638888888888888,"{'C': 568.8207252086661, 'kernel': 'sigmoid', 'gamma': 510.37882111207614, 'degree': 3, 'coef0': 647.3920188885859, 'random_state': 42}"
175,conventional_energy(velocity),0.6527777777777778,"{'C': 269.06834444341035, 'kernel': 'rbf', 'gamma': 17.830815815137342, 'degree': 2, 'coef0': 934.0338957773862, 'random_state': 42}"
176,"teager_kaiser_energy(x,1)",0.6388888888888888,"{'C': 64.78140411338462, 'kernel': 'sigmoid', 'gamma': 962.1655299642825, 'degree': 3, 'coef0': 921.4594984838975, 'random_state': 42}"
177,"teager_kaiser_energy(y,1)",0.625,"{'C': 356.4056622542705, 'kernel': 'rbf', 'gamma': 8.398767713217048, 'degree': 1, 'coef0': 287.8080427245686, 'random_state': 42}"
178,"teager_kaiser_energy(displacement,1)",0.6944444444444444,"{'C': 45.97605588142934, 'kernel': 'rbf', 'gamma': 998.3791008550145, 'degree': 5, 'coef0': 692.5672144572827, 'random_state': 42}"
179,"teager_kaiser_energy(velocity,1)",0.7083333333333334,"{'C': 698.9620643722701, 'kernel': 'rbf', 'gamma': 138.14377325438522, 'degree': 2, 'coef0': 415.61949015695114, 'random_state': 42}"
180,SNRce(x),0.625,"{'C': 179.29207556137004, 'kernel': 'rbf', 'gamma': 108.79742351094991, 'degree': 3, 'coef0': 373.0317253292428, 'random_state': 42}"
181,SNRce(y),0.6944444444444444,"{'C': 429.21939088867646, 'kernel': 'sigmoid', 'gamma': 844.3834876740669, 'degree': 3, 'coef0': 925.1580668689052, 'random_state': 42}"
182,SNRce(displacement),0.625,"{'C': 189.7825339340543, 'kernel': 'rbf', 'gamma': 36.35096595927175, 'degree': 4, 'coef0': 186.9073634064621, 'random_state': 42}"
183,SNRce(velocity),0.8055555555555556,"{'C': 810.162371947413, 'kernel': 'sigmoid', 'gamma': 133.84297067054626, 'degree': 5, 'coef0': 291.6967035682079, 'random_state': 42}"
184,"SNRtke_r(x,1)",0.5555555555555556,"{'C': 98.85057403614749, 'kernel': 'rbf', 'gamma': 112.91017480387981, 'degree': 4, 'coef0': 795.1503088158481, 'random_state': 42}"
185,"SNRtke_r(y,1)",0.5972222222222222,"{'C': 316.7090894969666, 'kernel': 'sigmoid', 'gamma': 180.37714546689497, 'degree': 3, 'coef0': 45.090855986829936, 'random_state': 42}"
186,"SNRtke_r(displacement,1)",0.6111111111111112,"{'C': 19.965058208284702, 'kernel': 'rbf', 'gamma': 396.66119483281796, 'degree': 1, 'coef0': 102.75764598144109, 'random_state': 42}"
187,"SNRtke_r(velocity,1)",0.7916666666666666,"{'C': 222.99067066481658, 'kernel': 'sigmoid', 'gamma': 588.2167411824898, 'degree': 1, 'coef0': 81.36406487475097, 'random_state': 42}"
188,intrinsic_feature_shannon_entropy(x),0.6111111111111112,"{'C': 337.8948867210796, 'kernel': 'sigmoid', 'gamma': 195.05235516271784, 'degree': 4, 'coef0': 0.5846895584612284, 'random_state': 42}"
189,"intrinsic_feature_renyi_entropy(x,2)",0.5972222222222222,"{'C': 214.1371902366823, 'kernel': 'rbf', 'gamma': 762.5743870496261, 'degree': 1, 'coef0': 847.3185753280995, 'random_state': 42}"
190,"intrinsic_feature_renyi_entropy(x,3)",0.6944444444444444,"{'C': 2.800975536691304, 'kernel': 'rbf', 'gamma': 25.145299738133037, 'degree': 5, 'coef0': 0.9631252412485916, 'random_state': 42}"
191,intrinsic_feature_conventional_energy(x),0.7222222222222222,"{'C': 94.70721761684828, 'kernel': 'sigmoid', 'gamma': 999.1020767317134, 'degree': 1, 'coef0': 269.69186941753196, 'random_state': 42}"
192,"intrinsic_feature_teager_kaiser_energy(x,1)",0.7361111111111112,"{'C': 847.0342997257236, 'kernel': 'sigmoid', 'gamma': 943.3636870359027, 'degree': 3, 'coef0': 313.2652591667159, 'random_state': 42}"
193,intrinsic_feature_shannon_entropy(y),0.6666666666666666,"{'C': 847.8884971197854, 'kernel': 'sigmoid', 'gamma': 920.3131770051294, 'degree': 3, 'coef0': 6.321317942461349, 'random_state': 42}"
194,"intrinsic_feature_renyi_entropy(y,2)",0.6666666666666666,"{'C': 966.4492851146593, 'kernel': 'sigmoid', 'gamma': 846.5084127327575, 'degree': 3, 'coef0': 840.0703614101649, 'random_state': 42}"
195,"intrinsic_feature_renyi_entropy(y,3)",0.5277777777777778,"{'C': 964.5277607730397, 'kernel': 'sigmoid', 'gamma': 603.8764378565138, 'degree': 1, 'coef0': 34.18160185734444, 'random_state': 42}"
196,intrinsic_feature_conventional_energy(y),0.625,"{'C': 706.6038946182157, 'kernel': 'sigmoid', 'gamma': 619.8853118394877, 'degree': 3, 'coef0': 3.9922714960792636, 'random_state': 42}"
197,"intrinsic_feature_teager_kaiser_energy(y,1)",0.7638888888888888,"{'C': 30.401324703029022, 'kernel': 'sigmoid', 'gamma': 36.45217998000097, 'degree': 3, 'coef0': 32.31371675509747, 'random_state': 42}"
198,intrinsic_feature_shannon_entropy(displacement),0.6527777777777778,"{'C': 251.1978779808314, 'kernel': 'sigmoid', 'gamma': 934.524845542953, 'degree': 3, 'coef0': 75.23206039764929, 'random_state': 42}"
199,"intrinsic_feature_renyi_entropy(displacement,2)",0.6527777777777778,"{'C': 503.7847300351424, 'kernel': 'sigmoid', 'gamma': 174.20462908465635, 'degree': 3, 'coef0': 492.2207547450905, 'random_state': 42}"
200,"intrinsic_feature_renyi_entropy(displacement,3)",0.6388888888888888,"{'C': 856.5590074606873, 'kernel': 'sigmoid', 'gamma': 957.4163130499868, 'degree': 5, 'coef0': 495.70391019445947, 'random_state': 42}"
201,intrinsic_feature_conventional_energy(displacement),0.7222222222222222,"{'C': 23.01990759598244, 'kernel': 'rbf', 'gamma': 99.945565975929, 'degree': 2, 'coef0': 676.1945280753179, 'random_state': 42}"
202,"intrinsic_feature_teager_kaiser_energy(displacement,1)",0.7638888888888888,"{'C': 519.483043899612, 'kernel': 'sigmoid', 'gamma': 219.579690840189, 'degree': 2, 'coef0': 564.9812307110216, 'random_state': 42}"
203,intrinsic_feature_shannon_entropy(velocity),0.6388888888888888,"{'C': 446.99944770722317, 'kernel': 'rbf', 'gamma': 284.38018308243863, 'degree': 3, 'coef0': 864.2453724305727, 'random_state': 42}"
204,"intrinsic_feature_renyi_entropy(velocity,2)",0.7777777777777778,"{'C': 109.4110400537438, 'kernel': 'sigmoid', 'gamma': 601.2961952562059, 'degree': 1, 'coef0': 970.8526482196452, 'random_state': 42}"
205,"intrinsic_feature_renyi_entropy(velocity,3)",0.8194444444444444,"{'C': 954.5402495393914, 'kernel': 'sigmoid', 'gamma': 718.6517352555711, 'degree': 3, 'coef0': 907.9688888899814, 'random_state': 42}"
206,intrinsic_feature_conventional_energy(velocity),0.75,"{'C': 966.5826837289962, 'kernel': 'sigmoid', 'gamma': 923.585456733328, 'degree': 2, 'coef0': 140.7246817371528, 'random_state': 42}"
207,"intrinsic_feature_teager_kaiser_energy(velocity,1)",0.7083333333333334,"{'C': 200.7718256493695, 'kernel': 'rbf', 'gamma': 178.6529958506573, 'degree': 1, 'coef0': 553.3374282123694, 'random_state': 42}"
208,first_x_max,0.7222222222222222,"{'C': 914.1317998776248, 'kernel': 'sigmoid', 'gamma': 208.4923353342226, 'degree': 4, 'coef0': 160.04116549832446, 'random_state': 42}"
209,first_x_min,0.7083333333333334,"{'C': 22.80983828649763, 'kernel': 'rbf', 'gamma': 185.51468367726602, 'degree': 5, 'coef0': 850.6888796501349, 'random_state': 42}"
210,first_x_mean,0.7638888888888888,"{'C': 438.3736158431946, 'kernel': 'sigmoid', 'gamma': 622.4658881758222, 'degree': 1, 'coef0': 682.8385173837202, 'random_state': 42}"
211,first_x_median,0.625,"{'C': 970.3845630526077, 'kernel': 'sigmoid', 'gamma': 859.757764900527, 'degree': 4, 'coef0': 526.463054216166, 'random_state': 42}"
212,first_x_variance,0.6805555555555556,"{'C': 2.7630280362368853, 'kernel': 'rbf', 'gamma': 561.5501323822483, 'degree': 5, 'coef0': 661.7911293149123, 'random_state': 42}"
213,first_x_standard_deviation,0.6805555555555556,"{'C': 0.4514754411445736, 'kernel': 'sigmoid', 'gamma': 952.3770040667177, 'degree': 1, 'coef0': 261.50070900749193, 'random_state': 42}"
214,first_x_1st_percentile,0.7222222222222222,"{'C': 105.04143942195587, 'kernel': 'sigmoid', 'gamma': 212.40567428626818, 'degree': 1, 'coef0': 74.89750324538757, 'random_state': 42}"
215,first_x_99th_percentile,0.7222222222222222,"{'C': 422.47750230248766, 'kernel': 'sigmoid', 'gamma': 903.4176757924488, 'degree': 2, 'coef0': 631.5547686158292, 'random_state': 42}"
216,first_x_displacement_between_99th_percentile_and_1st_percentile,0.7777777777777778,"{'C': 666.978186099558, 'kernel': 'sigmoid', 'gamma': 947.2447531012806, 'degree': 5, 'coef0': 281.80470758712846, 'random_state': 42}"
217,first_x_skewness,0.6527777777777778,"{'C': 566.3351062971493, 'kernel': 'sigmoid', 'gamma': 711.0734699129088, 'degree': 3, 'coef0': 291.0818354773117, 'random_state': 42}"
218,first_x_kurtosis,0.7916666666666666,"{'C': 558.5229513246368, 'kernel': 'sigmoid', 'gamma': 890.0073459783741, 'degree': 1, 'coef0': 775.1032582032849, 'random_state': 42}"
219,first_y_max,0.6666666666666666,"{'C': 549.4585413118923, 'kernel': 'sigmoid', 'gamma': 391.6182673936541, 'degree': 2, 'coef0': 807.1222518267306, 'random_state': 42}"
220,first_y_min,0.7916666666666666,"{'C': 480.4173101351117, 'kernel': 'sigmoid', 'gamma': 999.7060160134382, 'degree': 3, 'coef0': 121.54594252857983, 'random_state': 42}"
221,first_y_mean,0.6111111111111112,"{'C': 418.6031888921748, 'kernel': 'sigmoid', 'gamma': 701.7598317060294, 'degree': 3, 'coef0': 99.47947079752318, 'random_state': 42}"
222,first_y_median,0.625,"{'C': 146.3621712484958, 'kernel': 'sigmoid', 'gamma': 756.5893163064605, 'degree': 2, 'coef0': 338.3617607127202, 'random_state': 42}"
223,first_y_variance,0.6388888888888888,"{'C': 483.06598446983986, 'kernel': 'rbf', 'gamma': 6.0513607169122, 'degree': 5, 'coef0': 362.1735337939412, 'random_state': 42}"
224,first_y_standard_deviation,0.5833333333333334,"{'C': 994.35209925962, 'kernel': 'sigmoid', 'gamma': 616.7156192410724, 'degree': 4, 'coef0': 417.56369557926996, 'random_state': 42}"
225,first_y_1st_percentile,0.7638888888888888,"{'C': 601.5251781759064, 'kernel': 'sigmoid', 'gamma': 699.3188613410671, 'degree': 2, 'coef0': 58.01522968550317, 'random_state': 42}"
226,first_y_99th_percentile,0.6666666666666666,"{'C': 806.3618060989271, 'kernel': 'sigmoid', 'gamma': 389.66536408300914, 'degree': 4, 'coef0': 771.0769780596769, 'random_state': 42}"
227,first_y_displacement_between_99th_percentile_and_1st_percentile,0.6527777777777778,"{'C': 1.6935036170744069, 'kernel': 'sigmoid', 'gamma': 827.7076454465885, 'degree': 1, 'coef0': 351.2477901969995, 'random_state': 42}"
228,first_y_skewness,0.75,"{'C': 80.98074581428955, 'kernel': 'sigmoid', 'gamma': 542.3142213096895, 'degree': 4, 'coef0': 237.6915839864072, 'random_state': 42}"
229,first_y_kurtosis,0.5694444444444444,"{'C': 989.8954277047352, 'kernel': 'rbf', 'gamma': 4.423599113950123, 'degree': 1, 'coef0': 440.5685198061136, 'random_state': 42}"
230,first_pressure_max,0.6388888888888888,"{'C': 452.9496709114097, 'kernel': 'sigmoid', 'gamma': 315.9612237846076, 'degree': 5, 'coef0': 13.641377886488556, 'random_state': 42}"
231,first_pressure_min,0.6805555555555556,"{'C': 381.9546677879628, 'kernel': 'sigmoid', 'gamma': 671.3266213419213, 'degree': 5, 'coef0': 140.0258972055786, 'random_state': 42}"
232,first_pressure_mean,0.6527777777777778,"{'C': 287.7279750788923, 'kernel': 'sigmoid', 'gamma': 847.4596016355359, 'degree': 2, 'coef0': 177.42809914701579, 'random_state': 42}"
233,first_pressure_median,0.6944444444444444,"{'C': 208.0929011470126, 'kernel': 'sigmoid', 'gamma': 833.7386457370226, 'degree': 3, 'coef0': 114.12643032603603, 'random_state': 42}"
234,first_pressure_variance,0.5833333333333334,"{'C': 503.94315371510714, 'kernel': 'sigmoid', 'gamma': 738.0011341186399, 'degree': 1, 'coef0': 263.5148349707044, 'random_state': 42}"
235,first_pressure_standard_deviation,0.7916666666666666,"{'C': 0.9344349752378964, 'kernel': 'sigmoid', 'gamma': 403.389545185589, 'degree': 4, 'coef0': 925.3478326562054, 'random_state': 42}"
236,first_pressure_1st_percentile,0.6527777777777778,"{'C': 283.89293783746996, 'kernel': 'sigmoid', 'gamma': 914.2923674909922, 'degree': 5, 'coef0': 156.18191912646657, 'random_state': 42}"
237,first_pressure_99th_percentile,0.75,"{'C': 117.84460525714002, 'kernel': 'sigmoid', 'gamma': 274.8962507608402, 'degree': 1, 'coef0': 99.91610876028497, 'random_state': 42}"
238,first_pressure_displacement_between_99th_percentile_and_1st_percentile,0.7361111111111112,"{'C': 85.17717283953371, 'kernel': 'sigmoid', 'gamma': 268.7935667329357, 'degree': 3, 'coef0': 790.4258381188345, 'random_state': 42}"
239,first_pressure_skewness,0.6944444444444444,"{'C': 551.5062203336587, 'kernel': 'sigmoid', 'gamma': 355.27372638448753, 'degree': 5, 'coef0': 429.51405232036336, 'random_state': 42}"
240,first_pressure_kurtosis,0.6527777777777778,"{'C': 775.8870306017158, 'kernel': 'sigmoid', 'gamma': 854.3133855704243, 'degree': 5, 'coef0': 628.389429190764, 'random_state': 42}"
241,first_azimuth_max,0.625,"{'C': 451.8569107121075, 'kernel': 'rbf', 'gamma': 814.119641349858, 'degree': 5, 'coef0': 573.6382072575325, 'random_state': 42}"
242,first_azimuth_min,0.7083333333333334,"{'C': 935.4003357318792, 'kernel': 'sigmoid', 'gamma': 963.8965056662988, 'degree': 1, 'coef0': 781.9820450768109, 'random_state': 42}"
243,first_azimuth_mean,0.8472222222222222,"{'C': 54.70922559622457, 'kernel': 'sigmoid', 'gamma': 316.6809293039932, 'degree': 3, 'coef0': 22.51168434613806, 'random_state': 42}"
244,first_azimuth_median,0.7083333333333334,"{'C': 820.4551416472914, 'kernel': 'sigmoid', 'gamma': 273.24998837677236, 'degree': 3, 'coef0': 502.32942744055424, 'random_state': 42}"
245,first_azimuth_variance,0.5138888888888888,"{'C': 286.97989739863596, 'kernel': 'sigmoid', 'gamma': 353.93152506574023, 'degree': 2, 'coef0': 111.27395338239918, 'random_state': 42}"
246,first_azimuth_standard_deviation,0.75,"{'C': 867.9172088351543, 'kernel': 'sigmoid', 'gamma': 943.046370812108, 'degree': 3, 'coef0': 381.5482087303391, 'random_state': 42}"
247,first_azimuth_1st_percentile,0.7083333333333334,"{'C': 251.2582968667368, 'kernel': 'sigmoid', 'gamma': 856.4473319513183, 'degree': 4, 'coef0': 705.686060154257, 'random_state': 42}"
248,first_azimuth_99th_percentile,0.625,"{'C': 739.0847960144623, 'kernel': 'sigmoid', 'gamma': 389.4065100304417, 'degree': 2, 'coef0': 643.6883782345111, 'random_state': 42}"
249,first_azimuth_displacement_between_99th_percentile_and_1st_percentile,0.6111111111111112,"{'C': 422.3677512864782, 'kernel': 'sigmoid', 'gamma': 748.3139754337877, 'degree': 3, 'coef0': 819.8714686204605, 'random_state': 42}"
250,first_azimuth_skewness,0.75,"{'C': 230.21159946008584, 'kernel': 'sigmoid', 'gamma': 850.3726021348967, 'degree': 1, 'coef0': 67.61245514511535, 'random_state': 42}"
251,first_azimuth_kurtosis,0.7222222222222222,"{'C': 924.2121420439305, 'kernel': 'sigmoid', 'gamma': 812.9442353226021, 'degree': 3, 'coef0': 423.01531752802157, 'random_state': 42}"
252,first_altitude_max,0.7083333333333334,"{'C': 702.5529400523161, 'kernel': 'sigmoid', 'gamma': 358.53993371456625, 'degree': 1, 'coef0': 198.11010464982692, 'random_state': 42}"
253,first_altitude_min,0.8055555555555556,"{'C': 240.60417855638394, 'kernel': 'sigmoid', 'gamma': 315.4680694917547, 'degree': 2, 'coef0': 839.9924875035002, 'random_state': 42}"
254,first_altitude_mean,0.625,"{'C': 524.7768201907562, 'kernel': 'sigmoid', 'gamma': 186.27648854096861, 'degree': 5, 'coef0': 935.8525414710391, 'random_state': 42}"
255,first_altitude_median,0.625,"{'C': 620.7345285009135, 'kernel': 'rbf', 'gamma': 158.5759035510866, 'degree': 3, 'coef0': 829.1945624507845, 'random_state': 42}"
256,first_altitude_variance,0.6666666666666666,"{'C': 239.5977584673248, 'kernel': 'sigmoid', 'gamma': 885.8714535188186, 'degree': 2, 'coef0': 846.6318675938055, 'random_state': 42}"
257,first_altitude_standard_deviation,0.6666666666666666,"{'C': 313.06548440526973, 'kernel': 'sigmoid', 'gamma': 276.3712881238169, 'degree': 5, 'coef0': 770.9320426451116, 'random_state': 42}"
258,first_altitude_1st_percentile,0.7083333333333334,"{'C': 736.6843633238256, 'kernel': 'sigmoid', 'gamma': 101.67640629082574, 'degree': 5, 'coef0': 378.6066703108486, 'random_state': 42}"
259,first_altitude_99th_percentile,0.8333333333333334,"{'C': 528.6449400639544, 'kernel': 'sigmoid', 'gamma': 760.1000373485912, 'degree': 1, 'coef0': 334.1607356560969, 'random_state': 42}"
260,first_altitude_displacement_between_99th_percentile_and_1st_percentile,0.6805555555555556,"{'C': 724.4290062745008, 'kernel': 'sigmoid', 'gamma': 519.1506538050307, 'degree': 5, 'coef0': 934.0366865049424, 'random_state': 42}"
261,first_altitude_skewness,0.6666666666666666,"{'C': 820.2044707470127, 'kernel': 'sigmoid', 'gamma': 930.2623651804653, 'degree': 5, 'coef0': 999.0443785704575, 'random_state': 42}"
262,first_altitude_kurtosis,0.7083333333333334,"{'C': 892.518757135004, 'kernel': 'sigmoid', 'gamma': 450.0344918661206, 'degree': 2, 'coef0': 256.70710438921265, 'random_state': 42}"
263,first_displacement_max,0.6527777777777778,"{'C': 904.9993322464907, 'kernel': 'sigmoid', 'gamma': 198.43849476613053, 'degree': 4, 'coef0': 222.8268540140289, 'random_state': 42}"
264,first_displacement_min,0.4861111111111111,"{'C': 742.1093323984296, 'kernel': 'sigmoid', 'gamma': 392.89529436807703, 'degree': 3, 'coef0': 295.45143489215667, 'random_state': 42}"
265,first_displacement_mean,0.7361111111111112,"{'C': 906.2778321823512, 'kernel': 'sigmoid', 'gamma': 879.7124825210054, 'degree': 3, 'coef0': 629.931128623886, 'random_state': 42}"
266,first_displacement_median,0.8611111111111112,"{'C': 111.22594298411022, 'kernel': 'sigmoid', 'gamma': 999.9155412873564, 'degree': 5, 'coef0': 248.03016753466562, 'random_state': 42}"
267,first_displacement_variance,0.6944444444444444,"{'C': 101.22693820779101, 'kernel': 'sigmoid', 'gamma': 927.639809247376, 'degree': 5, 'coef0': 777.0631718916912, 'random_state': 42}"
268,first_displacement_standard_deviation,0.8333333333333334,"{'C': 586.621696720825, 'kernel': 'sigmoid', 'gamma': 596.0293335640482, 'degree': 1, 'coef0': 698.7315712398342, 'random_state': 42}"
269,first_displacement_1st_percentile,0.5555555555555556,"{'C': 399.09737588472296, 'kernel': 'sigmoid', 'gamma': 803.6593629799013, 'degree': 2, 'coef0': 197.9188535193303, 'random_state': 42}"
270,first_displacement_99th_percentile,0.7638888888888888,"{'C': 977.1544512890498, 'kernel': 'sigmoid', 'gamma': 765.0103101237013, 'degree': 2, 'coef0': 633.1498454701879, 'random_state': 42}"
271,first_displacement_displacement_between_99th_percentile_and_1st_percentile,0.7222222222222222,"{'C': 79.69764671364987, 'kernel': 'sigmoid', 'gamma': 448.04471563582473, 'degree': 5, 'coef0': 372.57649204863924, 'random_state': 42}"
272,first_displacement_skewness,0.625,"{'C': 870.47093559126, 'kernel': 'sigmoid', 'gamma': 390.76888957723867, 'degree': 2, 'coef0': 703.6115095545885, 'random_state': 42}"
273,first_displacement_kurtosis,0.6388888888888888,"{'C': 914.450619665413, 'kernel': 'rbf', 'gamma': 800.9475995931492, 'degree': 3, 'coef0': 173.97418425619415, 'random_state': 42}"
274,first_velocity_max,0.6388888888888888,"{'C': 521.3538739440025, 'kernel': 'rbf', 'gamma': 37.596603322466294, 'degree': 1, 'coef0': 650.1892421144764, 'random_state': 42}"
275,first_velocity_min,0.4861111111111111,"{'C': 126.95804339534985, 'kernel': 'sigmoid', 'gamma': 928.5750397719795, 'degree': 4, 'coef0': 683.5786614044652, 'random_state': 42}"
276,first_velocity_mean,0.7222222222222222,"{'C': 578.5678080640876, 'kernel': 'sigmoid', 'gamma': 937.0568197795376, 'degree': 3, 'coef0': 411.97873285720993, 'random_state': 42}"
277,first_velocity_median,0.7638888888888888,"{'C': 397.21442090662936, 'kernel': 'sigmoid', 'gamma': 629.9218479361675, 'degree': 4, 'coef0': 275.2748646269405, 'random_state': 42}"
278,first_velocity_variance,0.75,"{'C': 470.3407955932174, 'kernel': 'sigmoid', 'gamma': 243.53688960772323, 'degree': 3, 'coef0': 174.32511372617944, 'random_state': 42}"
279,first_velocity_standard_deviation,0.9166666666666666,"{'C': 881.3001872504817, 'kernel': 'sigmoid', 'gamma': 357.08779143598423, 'degree': 5, 'coef0': 574.9328563069631, 'random_state': 42}"
280,first_velocity_1st_percentile,0.5555555555555556,"{'C': 376.1103695579606, 'kernel': 'rbf', 'gamma': 862.087768885289, 'degree': 5, 'coef0': 299.7879559841393, 'random_state': 42}"
